billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
21125,414,2023-08-15,Gas,804,76.92,Bezahlt
21126,414,2023-09-15,Electricity,321,115.54,Bezahlt
21127,414,2023-10-15,Electricity,299,119.97,Bezahlt
21128,414,2023-10-15,Gas,1199,112.09,Bezahlt
21129,414,2023-11-15,Electricity,338,117.69,Bezahlt
21130,414,2023-11-15,Gas,1516,166.14,Bezahlt
21131,414,2023-12-15,Electricity,356,133.07,Offen
21132,414,2023-12-15,Gas,1556,157.17,Bezahlt
21133,414,2024-01-15,Electricity,420,183.01,Bezahlt
21134,414,2024-01-15,Gas,1586,150.98,Bezahlt
21135,414,2024-02-15,Electricity,359,154.27,Bezahlt
21136,414,2024-02-15,Gas,1534,149.4,Offen
21137,414,2024-03-15,Electricity,332,134.0,Bezahlt
21138,414,2024-04-15,Electricity,313,121.58,Bezahlt
21139,414,2024-04-15,Gas,1118,157.18,Bezahlt
21140,414,2024-05-15,Electricity,280,124.16,Bezahlt
21141,414,2024-05-15,Gas,1135,133.81,Bezahlt
21142,414,2024-06-15,Electricity,215,77.05,Offen
21143,414,2024-06-15,Gas,885,94.59,Bezahlt
21144,414,2024-07-15,Electricity,198,81.8,Offen
21145,414,2024-07-15,Gas,831,104.9,Überfällig
21146,414,2024-08-15,Electricity,225,97.31,Offen
21147,414,2024-08-15,Gas,772,98.69,Bezahlt
21148,414,2024-09-15,Electricity,328,124.32,Bezahlt
21149,414,2024-09-15,Gas,1256,150.09,Bezahlt
21150,414,2024-10-15,Electricity,318,142.39,Bezahlt
21151,414,2024-10-15,Gas,1043,151.21,Bezahlt
21152,414,2024-11-15,Electricity,305,117.13,Bezahlt
21153,414,2024-12-15,Electricity,352,152.49,Bezahlt
21154,414,2024-12-15,Gas,1552,209.59,Bezahlt
21155,414,2025-01-15,Electricity,362,155.48,Bezahlt
21156,414,2025-01-15,Gas,1466,200.44,Bezahlt
21157,414,2025-02-15,Electricity,402,143.9,Bezahlt
21158,414,2025-03-15,Electricity,319,101.91,Bezahlt
21159,414,2025-04-15,Electricity,297,133.42,Bezahlt
21160,414,2025-05-15,Electricity,310,110.14,Bezahlt
21161,414,2025-06-15,Electricity,190,68.63,Bezahlt
21162,414,2025-06-15,Gas,839,90.41,Bezahlt
21163,415,2023-01-15,Electricity,468,166.05,Bezahlt
21164,415,2023-01-15,Gas,1676,165.26,Bezahlt
21165,415,2023-02-15,Electricity,394,139.34,Bezahlt
21166,415,2023-02-15,Gas,1579,162.99,Bezahlt
21167,415,2023-03-15,Electricity,346,116.58,Bezahlt
21168,415,2023-03-15,Gas,1301,158.32,Bezahlt
21169,415,2023-04-15,Electricity,328,112.4,Bezahlt
21170,415,2023-05-15,Electricity,248,114.18,Bezahlt
21171,415,2023-05-15,Gas,1304,126.07,Bezahlt
21172,415,2023-06-15,Electricity,184,89.0,Bezahlt
21173,415,2023-06-15,Gas,755,82.39,Bezahlt
21174,415,2023-07-15,Electricity,211,99.4,Offen
21175,415,2023-07-15,Gas,827,86.61,Offen
21176,415,2023-08-15,Electricity,191,77.35,Bezahlt
21177,415,2023-08-15,Gas,797,108.37,Bezahlt
21178,415,2023-09-15,Electricity,308,111.89,Bezahlt
21179,415,2023-09-15,Gas,1097,147.63,Bezahlt
21180,415,2023-10-15,Electricity,259,85.47,Bezahlt
21181,415,2023-11-15,Electricity,372,122.81,Bezahlt
21182,415,2023-12-15,Electricity,409,150.08,Überfällig
21183,415,2023-12-15,Gas,1602,173.93,Bezahlt
21184,415,2024-01-15,Electricity,450,191.02,Bezahlt
21185,415,2024-01-15,Gas,1472,206.4,Bezahlt
21186,415,2024-02-15,Electricity,452,144.08,Bezahlt
21187,415,2024-02-15,Gas,1460,193.74,Bezahlt
21188,415,2024-03-15,Electricity,343,133.59,Bezahlt
21189,415,2024-04-15,Electricity,326,145.3,Bezahlt
21190,415,2024-04-15,Gas,1204,175.88,Überfällig
21191,415,2024-05-15,Electricity,293,124.84,Bezahlt
21192,415,2024-05-15,Gas,1275,112.49,Bezahlt
21193,415,2024-06-15,Electricity,230,100.93,Bezahlt
21194,415,2024-06-15,Gas,809,92.57,Bezahlt
21195,415,2024-07-15,Electricity,199,92.36,Bezahlt
21196,415,2024-07-15,Gas,851,119.42,Bezahlt
21197,415,2024-08-15,Electricity,211,73.13,Bezahlt
21198,415,2024-09-15,Electricity,279,103.89,Bezahlt
21199,415,2024-09-15,Gas,1048,147.68,Bezahlt
21200,415,2024-10-15,Electricity,282,102.84,Offen
21201,415,2024-10-15,Gas,1294,169.31,Bezahlt
21202,415,2024-11-15,Electricity,347,155.93,Bezahlt
21203,415,2024-11-15,Gas,1344,187.94,Bezahlt
21204,415,2024-12-15,Electricity,460,191.08,Überfällig
21205,415,2024-12-15,Gas,1541,179.43,Bezahlt
21206,415,2025-01-15,Electricity,452,142.81,Bezahlt
21207,415,2025-02-15,Electricity,436,184.99,Bezahlt
21208,415,2025-03-15,Electricity,324,142.6,Bezahlt
21209,415,2025-04-15,Electricity,281,102.06,Bezahlt
21210,415,2025-05-15,Electricity,295,120.9,Bezahlt
21211,415,2025-05-15,Gas,1181,128.55,Bezahlt
21212,415,2025-06-15,Electricity,217,93.27,Bezahlt
21213,415,2025-06-15,Gas,695,68.06,Bezahlt
21214,416,2023-01-15,Electricity,497,183.89,Bezahlt
21215,416,2023-02-15,Electricity,554,227.39,Bezahlt
21216,416,2023-03-15,Electricity,481,192.27,Bezahlt
21217,416,2023-03-15,Gas,1572,187.09,Bezahlt
21218,416,2023-04-15,Electricity,373,127.07,Bezahlt
21219,416,2023-04-15,Gas,1324,167.04,Bezahlt
21220,416,2023-05-15,Electricity,395,150.08,Bezahlt
21221,416,2023-05-15,Gas,1611,147.77,Bezahlt
21222,416,2023-06-15,Electricity,275,109.76,Bezahlt
21223,416,2023-07-15,Electricity,227,87.36,Bezahlt
21224,416,2023-08-15,Electricity,291,109.34,Bezahlt
21225,416,2023-08-15,Gas,989,116.4,Überfällig
21226,416,2023-09-15,Electricity,374,136.73,Offen
21227,416,2023-09-15,Gas,1556,170.47,Bezahlt
21228,416,2023-10-15,Electricity,392,133.9,Bezahlt
21229,416,2023-11-15,Electricity,477,146.62,Bezahlt
21230,416,2023-12-15,Electricity,586,200.33,Bezahlt
21231,416,2023-12-15,Gas,2149,284.67,Bezahlt
21232,416,2024-01-15,Electricity,454,153.59,Bezahlt
21233,416,2024-01-15,Gas,2318,247.2,Bezahlt
21234,416,2024-02-15,Electricity,545,177.74,Bezahlt
21235,416,2024-02-15,Gas,2196,283.72,Bezahlt
21236,416,2024-03-15,Electricity,409,134.36,Bezahlt
21237,416,2024-04-15,Electricity,427,170.8,Bezahlt
21238,416,2024-04-15,Gas,1473,154.66,Bezahlt
21239,416,2024-05-15,Electricity,354,133.03,Bezahlt
21240,416,2024-06-15,Electricity,225,106.65,Bezahlt
21241,416,2024-07-15,Electricity,252,94.64,Bezahlt
21242,416,2024-07-15,Gas,1075,120.13,Bezahlt
21243,416,2024-08-15,Electricity,298,104.54,Bezahlt
21244,416,2024-08-15,Gas,1188,144.75,Bezahlt
21245,416,2024-09-15,Electricity,358,135.26,Bezahlt
21246,416,2024-09-15,Gas,1507,216.82,Bezahlt
21247,416,2024-10-15,Electricity,430,161.57,Bezahlt
21248,416,2024-10-15,Gas,1406,159.93,Bezahlt
21249,416,2024-11-15,Electricity,403,131.27,Bezahlt
21250,416,2024-12-15,Electricity,575,226.5,Bezahlt
21251,416,2024-12-15,Gas,2144,300.66,Bezahlt
21252,416,2025-01-15,Electricity,550,220.54,Bezahlt
21253,416,2025-02-15,Electricity,594,219.72,Bezahlt
21254,416,2025-03-15,Electricity,394,177.55,Bezahlt
21255,416,2025-04-15,Electricity,326,135.96,Bezahlt
21256,416,2025-05-15,Electricity,320,102.56,Bezahlt
21257,416,2025-06-15,Electricity,245,94.26,Bezahlt
21258,416,2025-06-15,Gas,1128,117.36,Bezahlt
21259,417,2023-01-15,Electricity,538,197.68,Bezahlt
21260,417,2023-01-15,Gas,2072,282.78,Bezahlt
21261,417,2023-02-15,Electricity,567,175.73,Bezahlt
21262,417,2023-02-15,Gas,2108,264.14,Bezahlt
21263,417,2023-03-15,Electricity,394,130.89,Offen
21264,417,2023-03-15,Gas,1771,188.12,Bezahlt
21265,417,2023-04-15,Electricity,365,137.61,Offen
21266,417,2023-04-15,Gas,1695,180.65,Bezahlt
21267,417,2023-05-15,Electricity,426,144.09,Bezahlt
21268,417,2023-06-15,Electricity,285,108.78,Überfällig
21269,417,2023-07-15,Electricity,255,94.75,Bezahlt
21270,417,2023-07-15,Gas,996,130.5,Bezahlt
21271,417,2023-08-15,Electricity,244,85.02,Bezahlt
21272,417,2023-08-15,Gas,1015,116.48,Offen
21273,417,2023-09-15,Electricity,338,120.54,Bezahlt
21274,417,2023-09-15,Gas,1660,200.6,Bezahlt
21275,417,2023-10-15,Electricity,397,146.43,Bezahlt
21276,417,2023-10-15,Gas,1680,223.16,Bezahlt
21277,417,2023-11-15,Electricity,450,188.99,Überfällig
21278,417,2023-12-15,Electricity,535,219.93,Bezahlt
21279,417,2023-12-15,Gas,2270,247.77,Bezahlt
21280,417,2024-01-15,Electricity,483,209.84,Bezahlt
21281,417,2024-01-15,Gas,2348,320.23,Offen
21282,417,2024-02-15,Electricity,479,148.29,Bezahlt
21283,417,2024-03-15,Electricity,397,176.66,Bezahlt
21284,417,2024-03-15,Gas,1557,196.39,Bezahlt
21285,417,2024-04-15,Electricity,328,135.7,Bezahlt
21286,417,2024-04-15,Gas,1644,206.56,Bezahlt
21287,417,2024-05-15,Electricity,346,111.22,Bezahlt
21288,417,2024-06-15,Electricity,252,101.68,Bezahlt
21289,417,2024-06-15,Gas,1023,150.22,Bezahlt
21290,417,2024-07-15,Electricity,247,85.93,Bezahlt
21291,417,2024-07-15,Gas,1145,162.32,Bezahlt
21292,417,2024-08-15,Electricity,239,80.29,Bezahlt
21293,417,2024-08-15,Gas,896,101.01,Bezahlt
21294,417,2024-09-15,Electricity,415,183.24,Bezahlt
21295,417,2024-09-15,Gas,1398,181.66,Bezahlt
21296,417,2024-10-15,Electricity,389,166.38,Bezahlt
21297,417,2024-11-15,Electricity,401,137.92,Bezahlt
21298,417,2024-11-15,Gas,1682,179.02,Bezahlt
21299,417,2024-12-15,Electricity,552,189.35,Bezahlt
21300,417,2024-12-15,Gas,2316,246.86,Bezahlt
21301,417,2025-01-15,Electricity,534,185.3,Bezahlt
21302,417,2025-01-15,Gas,1981,257.12,Offen
21303,417,2025-02-15,Electricity,506,199.03,Bezahlt
21304,417,2025-03-15,Electricity,394,163.91,Bezahlt
21305,417,2025-03-15,Gas,1974,229.78,Bezahlt
21306,417,2025-04-15,Electricity,420,131.43,Bezahlt
21307,417,2025-04-15,Gas,1586,197.34,Bezahlt
21308,417,2025-05-15,Electricity,326,127.5,Bezahlt
21309,417,2025-05-15,Gas,1357,141.87,Bezahlt
21310,417,2025-06-15,Electricity,263,117.05,Bezahlt
21311,418,2023-01-15,Electricity,242,95.21,Überfällig
21312,418,2023-01-15,Gas,902,87.76,Bezahlt
21313,418,2023-02-15,Electricity,241,99.0,Bezahlt
21314,418,2023-03-15,Electricity,240,104.05,Bezahlt
21315,418,2023-04-15,Electricity,182,71.72,Bezahlt
21316,418,2023-04-15,Gas,612,59.55,Bezahlt
21317,418,2023-05-15,Electricity,170,60.26,Bezahlt
21318,418,2023-06-15,Electricity,126,58.13,Bezahlt
21319,418,2023-06-15,Gas,409,57.78,Bezahlt
21320,418,2023-07-15,Electricity,145,65.13,Bezahlt
21321,418,2023-07-15,Gas,498,76.23,Bezahlt
21322,418,2023-08-15,Electricity,127,53.07,Bezahlt
21323,418,2023-08-15,Gas,505,53.53,Bezahlt
21324,418,2023-09-15,Electricity,175,84.0,Bezahlt
21325,418,2023-09-15,Gas,761,113.12,Bezahlt
21326,418,2023-10-15,Electricity,185,78.11,Bezahlt
21327,418,2023-11-15,Electricity,247,114.34,Bezahlt
21328,418,2023-11-15,Gas,877,111.4,Bezahlt
21329,418,2023-12-15,Electricity,264,119.69,Bezahlt
21330,418,2023-12-15,Gas,1000,105.6,Bezahlt
21331,418,2024-01-15,Electricity,263,93.89,Bezahlt
21332,418,2024-01-15,Gas,971,89.23,Offen
21333,418,2024-02-15,Electricity,278,107.47,Bezahlt
21334,418,2024-02-15,Gas,823,118.81,Bezahlt
21335,418,2024-03-15,Electricity,233,100.62,Bezahlt
21336,418,2024-04-15,Electricity,186,70.72,Bezahlt
21337,418,2024-04-15,Gas,688,95.62,Bezahlt
21338,418,2024-05-15,Electricity,165,76.19,Bezahlt
21339,418,2024-05-15,Gas,715,74.19,Bezahlt
21340,418,2024-06-15,Electricity,114,50.98,Bezahlt
21341,418,2024-06-15,Gas,430,65.33,Bezahlt
21342,418,2024-07-15,Electricity,144,69.83,Bezahlt
21343,418,2024-07-15,Gas,492,59.61,Bezahlt
21344,418,2024-08-15,Electricity,137,63.69,Bezahlt
21345,418,2024-08-15,Gas,401,59.87,Bezahlt
21346,418,2024-09-15,Electricity,204,77.7,Bezahlt
21347,418,2024-09-15,Gas,644,79.75,Bezahlt
21348,418,2024-10-15,Electricity,187,66.85,Bezahlt
21349,418,2024-10-15,Gas,575,57.67,Überfällig
21350,418,2024-11-15,Electricity,189,80.51,Bezahlt
21351,418,2024-11-15,Gas,774,87.56,Bezahlt
21352,418,2024-12-15,Electricity,266,98.82,Bezahlt
21353,418,2025-01-15,Electricity,238,103.74,Offen
21354,418,2025-01-15,Gas,920,91.45,Bezahlt
21355,418,2025-02-15,Electricity,238,102.38,Bezahlt
21356,418,2025-02-15,Gas,956,136.19,Bezahlt
21357,418,2025-03-15,Electricity,211,87.16,Bezahlt
21358,418,2025-03-15,Gas,758,74.58,Bezahlt
21359,418,2025-04-15,Electricity,209,98.21,Bezahlt
21360,418,2025-04-15,Gas,624,83.43,Bezahlt
21361,418,2025-05-15,Electricity,190,70.03,Bezahlt
21362,418,2025-05-15,Gas,626,67.44,Bezahlt
21363,418,2025-06-15,Electricity,132,60.62,Bezahlt
21364,419,2023-01-15,Electricity,275,108.04,Bezahlt
21365,419,2023-01-15,Gas,948,105.08,Bezahlt
21366,419,2023-02-15,Electricity,294,110.42,Bezahlt
21367,419,2023-02-15,Gas,1040,114.26,Bezahlt
21368,419,2023-03-15,Electricity,199,85.17,Bezahlt
21369,419,2023-03-15,Gas,752,69.47,Überfällig
21370,419,2023-04-15,Electricity,199,91.73,Bezahlt
21371,419,2023-04-15,Gas,763,83.19,Bezahlt
21372,419,2023-05-15,Electricity,196,92.23,Bezahlt
21373,419,2023-06-15,Electricity,112,47.43,Offen
21374,419,2023-06-15,Gas,469,69.53,Bezahlt
21375,419,2023-07-15,Electricity,111,43.71,Bezahlt
21376,419,2023-07-15,Gas,475,49.67,Bezahlt
21377,419,2023-08-15,Electricity,126,59.57,Bezahlt
21378,419,2023-08-15,Gas,512,68.18,Überfällig
21379,419,2023-09-15,Electricity,155,71.42,Bezahlt
21380,419,2023-09-15,Gas,677,91.81,Offen
21381,419,2023-10-15,Electricity,178,82.82,Überfällig
21382,419,2023-10-15,Gas,576,67.72,Bezahlt
21383,419,2023-11-15,Electricity,207,84.17,Bezahlt
21384,419,2023-11-15,Gas,918,104.21,Bezahlt
21385,419,2023-12-15,Electricity,285,105.42,Bezahlt
21386,419,2024-01-15,Electricity,286,128.72,Bezahlt
21387,419,2024-01-15,Gas,811,90.32,Bezahlt
21388,419,2024-02-15,Electricity,229,79.89,Bezahlt
21389,419,2024-02-15,Gas,1063,114.35,Bezahlt
21390,419,2024-03-15,Electricity,251,110.35,Bezahlt
21391,419,2024-03-15,Gas,688,104.76,Bezahlt
21392,419,2024-04-15,Electricity,156,77.68,Bezahlt
21393,419,2024-04-15,Gas,582,57.84,Bezahlt
21394,419,2024-05-15,Electricity,157,66.64,Bezahlt
21395,419,2024-05-15,Gas,593,65.85,Bezahlt
21396,419,2024-06-15,Electricity,135,55.19,Bezahlt
21397,419,2024-07-15,Electricity,122,58.95,Bezahlt
21398,419,2024-07-15,Gas,440,61.73,Bezahlt
21399,419,2024-08-15,Electricity,116,51.44,Offen
21400,419,2024-09-15,Electricity,172,62.15,Bezahlt
21401,419,2024-09-15,Gas,700,97.08,Bezahlt
21402,419,2024-10-15,Electricity,196,87.54,Bezahlt
21403,419,2024-11-15,Electricity,213,85.41,Bezahlt
21404,419,2024-11-15,Gas,878,121.15,Bezahlt
21405,419,2024-12-15,Electricity,282,123.99,Bezahlt
21406,419,2024-12-15,Gas,968,140.68,Bezahlt
21407,419,2025-01-15,Electricity,232,101.6,Bezahlt
21408,419,2025-01-15,Gas,821,95.05,Bezahlt
21409,419,2025-02-15,Electricity,228,84.82,Bezahlt
21410,419,2025-02-15,Gas,1063,108.18,Bezahlt
21411,419,2025-03-15,Electricity,209,85.98,Bezahlt
21412,419,2025-03-15,Gas,914,135.93,Bezahlt
21413,419,2025-04-15,Electricity,180,76.18,Bezahlt
21414,419,2025-04-15,Gas,760,105.42,Bezahlt
21415,419,2025-05-15,Electricity,158,77.52,Bezahlt
21416,419,2025-06-15,Electricity,138,51.71,Offen
21417,420,2023-01-15,Electricity,329,142.38,Bezahlt
21418,420,2023-01-15,Gas,1593,187.08,Bezahlt
21419,420,2023-02-15,Electricity,334,147.98,Bezahlt
21420,420,2023-02-15,Gas,1265,127.54,Bezahlt
21421,420,2023-03-15,Electricity,309,104.11,Bezahlt
21422,420,2023-03-15,Gas,1116,163.39,Bezahlt
21423,420,2023-04-15,Electricity,238,98.36,Bezahlt
21424,420,2023-05-15,Electricity,242,98.3,Überfällig
21425,420,2023-06-15,Electricity,157,72.14,Bezahlt
21426,420,2023-06-15,Gas,757,76.28,Bezahlt
21427,420,2023-07-15,Electricity,150,66.66,Bezahlt
21428,420,2023-07-15,Gas,799,115.92,Überfällig
21429,420,2023-08-15,Electricity,170,77.82,Bezahlt
21430,420,2023-09-15,Electricity,229,79.31,Bezahlt
21431,420,2023-09-15,Gas,998,123.77,Bezahlt
21432,420,2023-10-15,Electricity,265,105.78,Bezahlt
21433,420,2023-10-15,Gas,985,99.32,Bezahlt
21434,420,2023-11-15,Electricity,343,112.56,Bezahlt
21435,420,2023-11-15,Gas,1370,163.6,Bezahlt
21436,420,2023-12-15,Electricity,312,126.26,Bezahlt
21437,420,2024-01-15,Electricity,394,173.11,Bezahlt
21438,420,2024-01-15,Gas,1542,197.7,Bezahlt
21439,420,2024-02-15,Electricity,337,131.41,Bezahlt
21440,420,2024-02-15,Gas,1443,125.76,Bezahlt
21441,420,2024-03-15,Electricity,301,113.91,Bezahlt
21442,420,2024-03-15,Gas,1063,135.14,Bezahlt
21443,420,2024-04-15,Electricity,222,80.4,Bezahlt
21444,420,2024-04-15,Gas,870,106.45,Bezahlt
21445,420,2024-05-15,Electricity,266,110.94,Bezahlt
21446,420,2024-05-15,Gas,853,109.46,Bezahlt
21447,420,2024-06-15,Electricity,185,74.27,Bezahlt
21448,420,2024-06-15,Gas,720,106.57,Bezahlt
21449,420,2024-07-15,Electricity,163,74.3,Bezahlt
21450,420,2024-07-15,Gas,611,89.34,Bezahlt
21451,420,2024-08-15,Electricity,154,61.41,Bezahlt
21452,420,2024-08-15,Gas,704,103.84,Bezahlt
21453,420,2024-09-15,Electricity,257,91.01,Bezahlt
21454,420,2024-09-15,Gas,1072,150.95,Bezahlt
21455,420,2024-10-15,Electricity,246,83.24,Bezahlt
21456,420,2024-10-15,Gas,965,121.16,Bezahlt
21457,420,2024-11-15,Electricity,341,121.14,Bezahlt
21458,420,2024-11-15,Gas,1163,139.16,Bezahlt
21459,420,2024-12-15,Electricity,378,144.12,Bezahlt
21460,420,2024-12-15,Gas,1232,178.68,Bezahlt
21461,420,2025-01-15,Electricity,381,130.7,Bezahlt
21462,420,2025-02-15,Electricity,322,124.22,Bezahlt
21463,420,2025-03-15,Electricity,322,127.27,Bezahlt
21464,420,2025-03-15,Gas,1320,151.88,Bezahlt
21465,420,2025-04-15,Electricity,226,84.49,Bezahlt
21466,420,2025-04-15,Gas,922,97.43,Bezahlt
21467,420,2025-05-15,Electricity,217,81.68,Bezahlt
21468,420,2025-06-15,Electricity,174,68.95,Bezahlt
21469,420,2025-06-15,Gas,613,93.36,Bezahlt
21470,421,2023-01-15,Electricity,500,174.23,Bezahlt
21471,421,2023-01-15,Gas,2356,328.86,Bezahlt
21472,421,2023-02-15,Electricity,548,170.12,Bezahlt
21473,421,2023-02-15,Gas,1791,195.03,Bezahlt
21474,421,2023-03-15,Electricity,487,181.2,Bezahlt
21475,421,2023-03-15,Gas,1839,266.08,Offen
21476,421,2023-04-15,Electricity,343,132.33,Bezahlt
21477,421,2023-05-15,Electricity,418,187.71,Bezahlt
21478,421,2023-05-15,Gas,1367,119.43,Offen
21479,421,2023-06-15,Electricity,225,79.59,Offen
21480,421,2023-07-15,Electricity,277,120.85,Bezahlt
21481,421,2023-08-15,Electricity,247,109.39,Bezahlt
21482,421,2023-08-15,Gas,895,112.95,Bezahlt
21483,421,2023-09-15,Electricity,350,118.16,Bezahlt
21484,421,2023-09-15,Gas,1696,212.54,Bezahlt
21485,421,2023-10-15,Electricity,369,149.1,Bezahlt
21486,421,2023-10-15,Gas,1696,183.99,Bezahlt
21487,421,2023-11-15,Electricity,449,139.55,Offen
21488,421,2023-11-15,Gas,2006,234.63,Bezahlt
21489,421,2023-12-15,Electricity,516,191.73,Bezahlt
21490,421,2023-12-15,Gas,2337,334.78,Offen
21491,421,2024-01-15,Electricity,501,153.59,Bezahlt
21492,421,2024-01-15,Gas,2067,179.98,Bezahlt
21493,421,2024-02-15,Electricity,593,253.2,Offen
21494,421,2024-02-15,Gas,1937,205.1,Bezahlt
21495,421,2024-03-15,Electricity,496,179.94,Bezahlt
21496,421,2024-03-15,Gas,1939,184.11,Bezahlt
21497,421,2024-04-15,Electricity,422,167.02,Bezahlt
21498,421,2024-05-15,Electricity,320,110.25,Bezahlt
21499,421,2024-05-15,Gas,1691,193.69,Bezahlt
21500,421,2024-06-15,Electricity,225,91.2,Bezahlt
21501,421,2024-06-15,Gas,895,107.29,Bezahlt
21502,421,2024-07-15,Electricity,269,116.28,Bezahlt
21503,421,2024-08-15,Electricity,277,110.57,Bezahlt
21504,421,2024-08-15,Gas,1151,165.32,Offen
21505,421,2024-09-15,Electricity,413,177.4,Bezahlt
21506,421,2024-10-15,Electricity,419,143.13,Offen
21507,421,2024-10-15,Gas,1672,201.58,Bezahlt
21508,421,2024-11-15,Electricity,399,144.99,Bezahlt
21509,421,2024-12-15,Electricity,505,165.74,Bezahlt
21510,421,2024-12-15,Gas,2250,224.47,Offen
21511,421,2025-01-15,Electricity,494,181.9,Bezahlt
21512,421,2025-01-15,Gas,1944,212.84,Bezahlt
21513,421,2025-02-15,Electricity,589,245.68,Bezahlt
21514,421,2025-02-15,Gas,2236,232.82,Bezahlt
21515,421,2025-03-15,Electricity,383,149.88,Bezahlt
21516,421,2025-03-15,Gas,1711,244.28,Bezahlt
21517,421,2025-04-15,Electricity,404,161.27,Überfällig
21518,421,2025-05-15,Electricity,398,166.73,Bezahlt
21519,421,2025-05-15,Gas,1664,235.9,Offen
21520,421,2025-06-15,Electricity,261,98.17,Bezahlt
21521,421,2025-06-15,Gas,1155,134.83,Überfällig
21522,422,2023-01-15,Electricity,363,158.72,Bezahlt
21523,422,2023-01-15,Gas,1453,171.34,Bezahlt
21524,422,2023-02-15,Electricity,364,128.8,Bezahlt
21525,422,2023-02-15,Gas,1363,128.42,Bezahlt
21526,422,2023-03-15,Electricity,334,128.78,Bezahlt
21527,422,2023-03-15,Gas,1095,161.88,Offen
21528,422,2023-04-15,Electricity,280,95.94,Bezahlt
21529,422,2023-05-15,Electricity,286,118.27,Bezahlt
21530,422,2023-05-15,Gas,1149,140.49,Bezahlt
21531,422,2023-06-15,Electricity,153,57.52,Bezahlt
21532,422,2023-07-15,Electricity,153,76.55,Bezahlt
21533,422,2023-08-15,Electricity,153,59.73,Bezahlt
21534,422,2023-08-15,Gas,655,83.2,Bezahlt
21535,422,2023-09-15,Electricity,250,96.9,Bezahlt
21536,422,2023-09-15,Gas,956,125.25,Bezahlt
21537,422,2023-10-15,Electricity,232,83.39,Offen
21538,422,2023-11-15,Electricity,289,102.88,Bezahlt
21539,422,2023-11-15,Gas,1346,192.23,Bezahlt
21540,422,2023-12-15,Electricity,359,159.9,Bezahlt
21541,422,2024-01-15,Electricity,324,116.45,Bezahlt
21542,422,2024-01-15,Gas,1591,157.6,Bezahlt
21543,422,2024-02-15,Electricity,355,119.54,Bezahlt
21544,422,2024-02-15,Gas,1567,220.49,Bezahlt
21545,422,2024-03-15,Electricity,322,127.72,Überfällig
21546,422,2024-03-15,Gas,1263,148.12,Bezahlt
21547,422,2024-04-15,Electricity,242,96.78,Überfällig
21548,422,2024-04-15,Gas,987,100.34,Bezahlt
21549,422,2024-05-15,Electricity,280,123.68,Bezahlt
21550,422,2024-05-15,Gas,997,114.94,Überfällig
21551,422,2024-06-15,Electricity,152,59.99,Bezahlt
21552,422,2024-06-15,Gas,648,92.75,Bezahlt
21553,422,2024-07-15,Electricity,176,81.12,Bezahlt
21554,422,2024-07-15,Gas,788,105.17,Bezahlt
21555,422,2024-08-15,Electricity,183,78.26,Bezahlt
21556,422,2024-08-15,Gas,658,86.3,Bezahlt
21557,422,2024-09-15,Electricity,259,112.28,Bezahlt
21558,422,2024-09-15,Gas,1060,147.29,Bezahlt
21559,422,2024-10-15,Electricity,247,108.48,Bezahlt
21560,422,2024-10-15,Gas,1028,137.93,Bezahlt
21561,422,2024-11-15,Electricity,283,108.31,Bezahlt
21562,422,2024-12-15,Electricity,367,159.63,Offen
21563,422,2024-12-15,Gas,1302,137.81,Bezahlt
21564,422,2025-01-15,Electricity,372,134.61,Offen
21565,422,2025-02-15,Electricity,300,136.0,Bezahlt
21566,422,2025-02-15,Gas,1523,207.47,Bezahlt
21567,422,2025-03-15,Electricity,338,135.21,Bezahlt
21568,422,2025-03-15,Gas,1217,119.59,Bezahlt
21569,422,2025-04-15,Electricity,227,78.02,Bezahlt
21570,422,2025-04-15,Gas,942,108.15,Bezahlt
21571,422,2025-05-15,Electricity,215,87.29,Bezahlt
21572,422,2025-05-15,Gas,901,121.34,Bezahlt
21573,422,2025-06-15,Electricity,177,66.83,Bezahlt
21574,422,2025-06-15,Gas,756,78.83,Bezahlt
21575,423,2023-01-15,Electricity,374,136.07,Bezahlt
21576,423,2023-01-15,Gas,1466,197.78,Bezahlt
21577,423,2023-02-15,Electricity,382,137.61,Bezahlt
21578,423,2023-03-15,Electricity,341,148.79,Bezahlt
21579,423,2023-03-15,Gas,1055,105.59,Offen
21580,423,2023-04-15,Electricity,239,82.71,Bezahlt
21581,423,2023-04-15,Gas,1119,147.16,Bezahlt
21582,423,2023-05-15,Electricity,280,124.93,Bezahlt
21583,423,2023-06-15,Electricity,179,65.5,Bezahlt
21584,423,2023-06-15,Gas,659,82.0,Bezahlt
21585,423,2023-07-15,Electricity,190,91.08,Bezahlt
21586,423,2023-08-15,Electricity,172,73.31,Überfällig
21587,423,2023-08-15,Gas,649,63.36,Bezahlt
21588,423,2023-09-15,Electricity,267,102.22,Bezahlt
21589,423,2023-09-15,Gas,961,92.95,Bezahlt
21590,423,2023-10-15,Electricity,261,98.4,Bezahlt
21591,423,2023-10-15,Gas,1111,102.48,Bezahlt
21592,423,2023-11-15,Electricity,289,113.5,Bezahlt
21593,423,2023-12-15,Electricity,346,116.96,Bezahlt
21594,423,2024-01-15,Electricity,325,122.43,Überfällig
21595,423,2024-01-15,Gas,1538,153.2,Bezahlt
21596,423,2024-02-15,Electricity,349,124.01,Bezahlt
