transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
26441,2022-12-10,2,30,128,17,11464,19.36,Approved,Ausschreibung,300,2022-12-13,PO-607863,VTR-2021-5181
26442,2023-01-27,2,25,94,3,17744,460.49,Approved,Direktvergabe,267,2023-01-29,PO-134958,
26443,2024-03-30,1,23,145,22,17883,2924.58,Approved,Direktvergabe,582,2024-04-01,PO-922027,VTR-2020-2377
26444,2022-05-23,2,39,157,6,12697,1344.15,Approved,Direktvergabe,108,2022-05-25,PO-525045,
26445,2024-04-06,2,12,58,7,17764,489.6,Approved,Direktvergabe,352,2024-04-11,,VTR-2022-9879
26446,2024-02-14,2,17,151,7,10260,218.28,Approved,Ausschreibung,654,2024-02-21,,VTR-2025-5055
26447,2023-10-21,2,21,107,12,8489,1205.04,Approved,Ausschreibung,738,2023-10-24,PO-954100,
26448,2025-03-28,1,36,112,20,4478,4846.8,Approved,Direktvergabe,320,2025-03-29,,
26449,2022-09-08,1,37,198,16,5609,640.71,Approved,Direktvergabe,917,2022-09-14,PO-293032,
26450,2023-06-18,2,31,54,7,13662,1145.1,Rejected,Vertrag,121,2023-06-20,PO-677633,VTR-2022-1154
26451,2023-10-03,2,28,185,4,13118,1642.03,Approved,Direktvergabe,523,2023-10-07,,VTR-2023-1034
26452,2023-01-31,1,17,27,11,19566,3559.97,Pending,Direktvergabe,,,,
26453,2023-11-23,3,34,47,2,3467,341.42,Approved,Ausschreibung,460,2023-11-28,PO-597944,
26454,2023-02-17,2,24,46,5,4725,695.27,Approved,Vertrag,171,2023-02-19,PO-776735,
26455,2022-07-17,1,33,142,6,18887,455.85,Approved,Direktvergabe,994,2022-07-18,PO-709313,
26456,2025-06-21,3,37,174,11,15851,1313.74,Approved,Ausschreibung,290,2025-06-23,PO-202766,VTR-2022-4975
26457,2022-01-08,1,11,191,9,2526,3430.33,Approved,Vertrag,701,2022-01-10,PO-332389,VTR-2025-1616
26458,2022-03-31,1,12,23,19,15422,1440.79,Approved,Vertrag,566,2022-04-02,PO-372250,VTR-2020-8656
26459,2022-11-05,1,13,197,25,10502,4639.06,Approved,Direktvergabe,75,2022-11-08,PO-994716,VTR-2025-6423
26460,2024-12-19,2,30,107,17,5857,1884.95,Approved,Ausschreibung,642,2024-12-20,PO-912714,
26461,2025-01-31,2,33,144,22,6129,911.12,Pending,Vertrag,,,,
26462,2024-05-14,3,16,70,10,16770,1879.35,Approved,Direktvergabe,27,2024-05-20,PO-343362,
26463,2024-02-02,2,34,131,1,14610,1998.61,Approved,Vertrag,703,2024-02-08,,
26464,2023-07-01,1,22,175,13,17141,4773.73,Approved,Direktvergabe,743,2023-07-05,PO-709628,
26465,2023-06-22,1,37,65,24,19551,2294.48,Approved,Ausschreibung,59,2023-06-23,PO-606108,
26466,2022-09-12,1,27,74,6,18445,3446.74,Pending,Vertrag,,,PO-463344,VTR-2022-5639
26467,2024-09-09,2,35,164,13,3898,948.05,Approved,Ausschreibung,111,2024-09-13,,
26468,2023-03-23,2,24,179,19,15349,1406.45,Rejected,Ausschreibung,416,2023-03-28,,
26469,2024-06-12,1,21,88,25,1088,1043.74,Approved,Direktvergabe,804,2024-06-17,,VTR-2021-5405
26470,2022-11-13,2,17,173,16,19598,530.9,Approved,Vertrag,341,2022-11-14,PO-944937,
26471,2025-04-19,2,18,94,1,5448,1732.13,Approved,Direktvergabe,753,2025-04-22,PO-134124,
26472,2024-02-09,3,21,20,15,4038,972.0,Approved,Vertrag,820,2024-02-11,PO-842958,
26473,2023-05-16,2,20,79,8,11081,773.25,Approved,Direktvergabe,278,2023-05-17,,VTR-2021-4457
26474,2022-12-01,1,38,78,10,5813,518.24,Approved,Vertrag,443,2022-12-04,,
26475,2024-11-09,2,13,79,10,8138,605.99,Pending,Direktvergabe,,,,VTR-2024-2380
26476,2025-03-10,1,28,116,24,17476,4676.04,Approved,Vertrag,50,2025-03-11,PO-881623,VTR-2021-5235
26477,2023-10-23,2,17,186,19,12160,1235.79,Approved,Ausschreibung,476,2023-10-25,PO-554978,
26478,2022-03-08,1,13,3,25,19499,4759.06,Approved,Ausschreibung,775,2022-03-14,PO-663230,
26479,2023-11-25,2,39,199,6,16224,152.42,Approved,Direktvergabe,66,2023-11-26,PO-718422,
26480,2023-04-08,3,24,181,13,14504,1657.72,Approved,Direktvergabe,19,2023-04-11,PO-430663,VTR-2021-2637
26481,2023-02-11,1,26,72,2,11077,4386.23,Approved,Direktvergabe,167,2023-02-12,PO-874272,VTR-2021-3390
26482,2022-02-19,2,28,198,24,15953,579.71,Approved,Ausschreibung,879,2022-02-21,PO-352482,
26483,2022-08-22,2,10,3,11,12747,1542.03,Approved,Direktvergabe,254,2022-08-24,PO-357519,VTR-2023-9439
26484,2022-08-29,1,38,54,2,11863,965.59,Approved,Vertrag,893,2022-09-03,PO-662748,
26485,2022-12-11,2,24,20,17,13306,1376.89,Approved,Vertrag,810,2022-12-18,PO-173002,
26486,2023-03-12,2,11,163,5,8965,281.17,Approved,Ausschreibung,299,2023-03-15,,VTR-2022-6499
26487,2024-10-08,2,30,128,23,19830,96.29,Approved,Ausschreibung,640,2024-10-10,,
26488,2024-04-02,1,21,60,25,18732,1961.66,Approved,Ausschreibung,983,2024-04-08,,VTR-2024-5141
26489,2025-04-17,1,10,108,6,19148,519.5,Approved,Direktvergabe,154,2025-04-23,PO-706588,
26490,2022-09-10,2,28,94,5,7863,705.67,Approved,Direktvergabe,752,2022-09-17,PO-822071,
26491,2022-11-18,1,19,125,18,2993,4543.32,Approved,Vertrag,751,2022-11-20,PO-344952,VTR-2020-9896
26492,2022-05-31,2,40,117,9,3478,37.06,Approved,Ausschreibung,143,2022-06-01,PO-544074,VTR-2024-2055
26493,2024-05-17,2,11,29,7,10474,1792.63,Approved,Direktvergabe,592,2024-05-20,PO-530005,VTR-2023-4684
26494,2022-01-30,1,27,175,20,11834,4175.4,Pending,Ausschreibung,,,,
26495,2023-08-28,1,37,35,21,11776,1301.57,Approved,Direktvergabe,686,2023-09-02,PO-307802,VTR-2022-8055
26496,2024-03-09,3,38,35,8,16294,341.71,Approved,Vertrag,320,2024-03-13,PO-600233,VTR-2022-5642
26497,2025-02-10,1,11,192,20,17197,3856.01,Approved,Direktvergabe,571,2025-02-16,PO-962706,VTR-2021-9469
26498,2023-11-01,1,19,192,18,12498,4205.35,Approved,Direktvergabe,970,2023-11-02,,
26499,2024-11-08,1,10,162,27,19372,2164.49,Approved,Direktvergabe,617,2024-11-12,PO-838369,VTR-2021-5069
26500,2022-07-31,3,38,185,13,11522,1615.44,Approved,Vertrag,675,2022-08-01,,
26501,2024-11-01,2,29,151,19,3778,98.78,Rejected,Vertrag,826,2024-11-03,,
26502,2025-03-18,1,12,119,21,10946,87.61,Approved,Ausschreibung,878,2025-03-20,PO-295601,VTR-2023-5987
26503,2022-01-21,1,36,56,11,7893,3211.07,Approved,Direktvergabe,781,2022-01-26,PO-433279,
26504,2023-10-15,2,35,47,7,12676,1444.2,Approved,Vertrag,348,2023-10-19,PO-871431,VTR-2022-2105
26505,2024-06-23,2,38,74,26,11504,1010.19,Approved,Direktvergabe,380,2024-06-30,PO-504802,
26506,2023-04-16,2,17,36,1,10881,508.99,Approved,Ausschreibung,584,2023-04-17,,VTR-2022-2696
26507,2023-11-06,1,23,179,16,9468,2795.74,Pending,Vertrag,,,,VTR-2022-2096
26508,2022-08-06,3,35,5,3,2620,1383.07,Approved,Vertrag,402,2022-08-08,PO-656607,VTR-2022-9138
26509,2025-05-02,3,25,176,18,8996,434.36,Pending,Direktvergabe,,,,
26510,2025-02-17,2,34,82,11,2483,1615.02,Approved,Ausschreibung,419,2025-02-19,PO-403192,
26511,2024-07-09,3,33,156,20,5616,1399.17,Rejected,Direktvergabe,15,2024-07-11,,VTR-2022-1937
26512,2022-12-02,1,23,195,11,12367,1710.53,Approved,Vertrag,747,2022-12-06,PO-362692,
26513,2022-09-05,3,34,54,23,2190,1146.82,Approved,Direktvergabe,585,2022-09-12,,
26514,2024-12-03,3,36,189,27,14555,1930.31,Approved,Ausschreibung,285,2024-12-08,,VTR-2023-1096
26515,2024-11-28,2,26,112,18,11465,1380.27,Approved,Ausschreibung,27,2024-12-03,PO-223357,
26516,2022-03-31,1,24,75,2,11747,2171.2,Approved,Ausschreibung,946,2022-04-01,,VTR-2025-9778
26517,2022-12-09,2,39,106,22,3948,1887.97,Approved,Direktvergabe,91,2022-12-13,,
26518,2024-08-26,1,21,69,11,14844,4258.74,Approved,Vertrag,18,2024-08-28,PO-385288,VTR-2020-8790
26519,2022-09-01,2,10,27,8,16250,987.0,Approved,Ausschreibung,380,2022-09-02,PO-242391,VTR-2021-7906
26520,2023-08-31,2,32,68,5,18148,1126.65,Pending,Vertrag,,,,
26521,2022-08-03,2,17,159,10,9387,517.53,Approved,Vertrag,141,2022-08-05,PO-198234,
26522,2022-02-20,2,29,15,15,12682,498.02,Approved,Direktvergabe,336,2022-02-23,PO-287127,VTR-2021-1100
26523,2025-02-15,3,12,2,5,11559,1011.73,Approved,Vertrag,953,2025-02-18,PO-576305,
26524,2023-06-04,2,40,94,17,19405,1989.81,Approved,Ausschreibung,713,2023-06-10,,VTR-2024-3750
26525,2024-03-30,3,11,141,26,18334,1673.04,Approved,Ausschreibung,261,2024-04-03,PO-954057,
26526,2024-04-14,2,10,137,2,17715,24.92,Approved,Vertrag,924,2024-04-17,PO-297142,VTR-2022-8352
26527,2022-11-07,3,17,113,23,5239,1059.1,Approved,Vertrag,723,2022-11-12,,VTR-2023-6281
26528,2023-12-19,3,31,200,4,15066,1104.17,Approved,Ausschreibung,971,2023-12-25,PO-461266,VTR-2025-8925
26529,2025-03-09,3,17,180,24,10846,1539.51,Approved,Vertrag,206,2025-03-10,PO-359934,VTR-2025-3842
26530,2022-10-26,1,27,141,18,5566,2369.17,Approved,Ausschreibung,557,2022-11-02,,
26531,2025-04-23,1,16,152,24,5806,337.78,Pending,Direktvergabe,,,PO-253160,
26532,2022-01-10,1,24,176,27,2213,2582.79,Approved,Ausschreibung,249,2022-01-13,PO-767522,VTR-2020-4329
26533,2025-05-02,3,36,88,16,5794,76.69,Rejected,Vertrag,799,2025-05-08,,VTR-2021-8087
26534,2024-07-24,2,30,186,26,13386,1321.47,Approved,Direktvergabe,192,2024-07-29,PO-764860,VTR-2024-3353
26535,2024-09-22,2,38,168,4,12796,1775.05,Rejected,Vertrag,380,2024-09-27,,VTR-2024-8495
26536,2022-07-28,2,16,6,4,2069,1877.35,Approved,Ausschreibung,76,2022-08-01,,VTR-2025-5803
26537,2023-02-04,1,15,6,24,13865,1040.26,Approved,Ausschreibung,65,2023-02-06,,VTR-2021-5533
26538,2024-03-15,2,30,200,2,11579,431.08,Approved,Direktvergabe,199,2024-03-19,,VTR-2022-1554
26539,2022-04-26,2,31,159,15,18151,143.22,Approved,Ausschreibung,67,2022-04-30,PO-669238,VTR-2020-5384
26540,2023-09-15,3,21,106,11,6425,526.1,Approved,Ausschreibung,65,2023-09-16,,
26541,2023-09-22,3,11,186,9,10739,1504.87,Approved,Ausschreibung,673,2023-09-25,PO-862844,
26542,2025-02-18,2,26,78,6,14320,1836.42,Approved,Vertrag,847,2025-02-19,PO-731387,
26543,2024-03-04,1,33,131,20,13243,3249.81,Approved,Ausschreibung,379,2024-03-11,,VTR-2024-4719
26544,2022-02-18,2,27,193,25,4386,1635.34,Approved,Direktvergabe,822,2022-02-24,,
26545,2023-09-15,2,27,78,24,3838,411.12,Approved,Vertrag,790,2023-09-16,PO-521824,VTR-2021-5534
26546,2024-04-02,1,15,65,20,5545,4318.28,Approved,Direktvergabe,700,2024-04-07,,VTR-2021-6881
26547,2025-04-30,1,14,139,3,19329,4150.6,Approved,Direktvergabe,753,2025-05-04,PO-764076,
26548,2025-05-18,3,19,22,13,15270,1787.73,Approved,Vertrag,221,2025-05-22,,VTR-2022-3333
26549,2023-11-24,2,34,163,21,19634,1939.18,Approved,Ausschreibung,875,2023-11-28,,VTR-2023-3745
26550,2023-02-23,2,38,101,26,2519,1292.8,Approved,Direktvergabe,659,2023-03-01,PO-194089,VTR-2023-3160
26551,2023-10-14,1,20,72,20,4166,3217.3,Approved,Ausschreibung,144,2023-10-16,PO-652125,VTR-2023-6788
26552,2024-10-14,2,38,35,26,8957,916.6,Approved,Vertrag,344,2024-10-21,,VTR-2023-9777
26553,2025-05-23,1,12,93,23,1836,4256.46,Approved,Ausschreibung,546,2025-05-25,PO-218862,VTR-2024-7013
26554,2023-08-15,1,21,138,16,1276,3149.15,Approved,Direktvergabe,615,2023-08-22,PO-542301,VTR-2021-5000
26555,2023-08-29,1,23,83,16,7579,1130.32,Approved,Ausschreibung,404,2023-09-05,PO-731275,VTR-2020-7736
26556,2022-06-22,1,17,16,9,19004,3320.91,Approved,Direktvergabe,518,2022-06-24,PO-517515,VTR-2025-6112
26557,2023-08-06,2,27,135,23,17093,167.04,Approved,Ausschreibung,786,2023-08-07,PO-547123,
26558,2022-06-02,2,30,53,5,13340,1027.64,Approved,Direktvergabe,669,2022-06-07,PO-379517,VTR-2021-4861
26559,2024-11-21,1,30,167,24,9454,3688.5,Pending,Direktvergabe,,,PO-112009,VTR-2022-8046
26560,2024-03-13,2,26,107,12,16828,1222.35,Approved,Vertrag,460,2024-03-20,PO-101799,
26561,2025-03-26,2,28,44,3,16035,572.42,Approved,Vertrag,269,2025-03-28,PO-578845,VTR-2025-4940
26562,2024-03-28,3,37,135,9,387,1952.62,Approved,Vertrag,781,2024-04-02,PO-823874,VTR-2025-5486
26563,2023-07-09,3,29,85,25,2139,16.29,Approved,Ausschreibung,584,2023-07-12,,
26564,2022-10-25,1,39,117,15,5856,4223.77,Approved,Direktvergabe,928,2022-11-01,PO-960990,VTR-2024-8753
26565,2022-08-21,1,17,163,27,5248,460.17,Approved,Ausschreibung,737,2022-08-27,PO-496147,
26566,2023-07-21,2,15,99,11,12075,220.01,Approved,Vertrag,839,2023-07-26,PO-334655,VTR-2021-9835
26567,2023-02-06,1,12,33,5,7168,4896.69,Approved,Direktvergabe,889,2023-02-12,PO-693737,VTR-2021-6359
26568,2022-08-17,2,15,152,12,7438,1814.31,Approved,Ausschreibung,783,2022-08-18,PO-774264,VTR-2023-6178
26569,2023-01-28,2,25,24,15,9897,594.19,Approved,Ausschreibung,981,2023-01-29,,
26570,2025-02-07,2,19,126,18,11640,707.66,Approved,Direktvergabe,792,2025-02-13,PO-184055,VTR-2022-4314
26571,2023-06-02,2,28,183,27,15157,1048.42,Approved,Ausschreibung,742,2023-06-05,PO-316196,
26572,2023-01-30,2,21,34,20,12623,1954.49,Approved,Direktvergabe,84,2023-02-05,PO-484094,VTR-2020-4673
26573,2024-11-28,1,36,78,25,2531,2155.95,Approved,Direktvergabe,356,2024-12-01,PO-629449,
26574,2024-05-04,1,20,157,1,17231,2549.22,Approved,Direktvergabe,733,2024-05-08,PO-675210,VTR-2024-7452
26575,2024-03-27,2,16,42,24,594,1566.89,Approved,Ausschreibung,725,2024-03-28,PO-370819,
26576,2022-11-15,2,37,174,5,13023,430.83,Approved,Direktvergabe,711,2022-11-20,,
26577,2023-02-03,3,27,118,13,7633,1282.93,Approved,Vertrag,810,2023-02-10,,VTR-2023-4039
26578,2024-10-10,1,25,129,25,11087,1200.73,Approved,Vertrag,821,2024-10-13,PO-774287,
26579,2025-03-07,3,24,103,24,8238,1885.52,Approved,Ausschreibung,690,2025-03-13,PO-650049,
26580,2023-11-11,1,39,79,4,805,839.49,Approved,Direktvergabe,647,2023-11-17,PO-716828,VTR-2020-9829
26581,2023-07-30,2,26,81,9,13685,1052.29,Approved,Ausschreibung,32,2023-08-05,,
26582,2024-02-23,2,11,68,14,9811,815.82,Approved,Direktvergabe,717,2024-02-26,PO-355529,VTR-2024-4359
26583,2023-07-23,1,10,90,17,13454,1564.58,Approved,Direktvergabe,454,2023-07-25,PO-131551,VTR-2020-3861
26584,2023-08-25,2,10,134,14,12304,64.45,Approved,Ausschreibung,291,2023-08-29,,VTR-2025-4905
26585,2023-04-24,2,22,152,3,7912,547.17,Approved,Ausschreibung,501,2023-05-01,PO-703759,VTR-2023-7657
26586,2025-02-18,2,35,152,24,19368,1999.11,Approved,Direktvergabe,855,2025-02-23,,VTR-2021-2171
26587,2024-12-31,1,33,157,8,9575,183.58,Approved,Direktvergabe,778,2025-01-05,,
26588,2022-09-19,1,40,114,18,3264,1894.89,Approved,Ausschreibung,124,2022-09-24,,VTR-2024-2930
26589,2022-04-15,3,17,38,6,16525,370.87,Approved,Ausschreibung,503,2022-04-21,,
26590,2022-02-11,2,17,32,13,2517,968.9,Approved,Ausschreibung,635,2022-02-13,PO-221898,VTR-2023-9462
26591,2022-12-10,1,10,38,17,10325,1241.14,Approved,Direktvergabe,882,2022-12-16,PO-214979,VTR-2021-5161
26592,2023-09-01,1,21,57,11,4121,2436.1,Approved,Ausschreibung,125,2023-09-03,PO-795803,
26593,2024-07-10,1,21,16,27,17923,3233.05,Approved,Ausschreibung,443,2024-07-11,PO-581249,
26594,2024-02-01,3,30,2,21,11851,404.53,Approved,Ausschreibung,333,2024-02-08,PO-342549,
26595,2022-08-31,2,26,75,13,6768,1727.89,Approved,Ausschreibung,150,2022-09-07,PO-169075,VTR-2023-8702
26596,2023-03-29,2,23,5,4,14683,1041.49,Approved,Vertrag,337,2023-04-04,,
26597,2023-10-27,2,39,191,2,10769,751.79,Approved,Ausschreibung,684,2023-10-31,PO-503582,
26598,2024-08-16,3,18,102,1,16763,611.85,Approved,Vertrag,76,2024-08-21,,VTR-2021-6911
26599,2022-02-08,3,34,129,17,4063,178.14,Approved,Ausschreibung,571,2022-02-15,PO-234672,VTR-2020-6744
26600,2022-05-12,3,32,86,4,13638,1106.82,Pending,Direktvergabe,,,PO-404734,VTR-2020-6160
26601,2024-12-24,2,38,180,19,15747,537.62,Approved,Direktvergabe,312,2024-12-27,PO-431858,VTR-2024-2408
26602,2023-01-30,3,15,41,16,891,130.78,Approved,Ausschreibung,542,2023-01-31,PO-879962,VTR-2023-3374
26603,2023-09-01,1,20,1,26,12635,1655.9,Approved,Ausschreibung,267,2023-09-06,PO-214329,
26604,2024-06-13,2,30,19,13,8070,1404.47,Approved,Direktvergabe,137,2024-06-17,PO-474837,
26605,2023-03-06,1,30,181,15,16762,2249.27,Pending,Direktvergabe,,,,VTR-2021-7875
26606,2022-04-10,2,20,22,1,8686,1735.99,Approved,Vertrag,337,2022-04-14,,VTR-2021-7481
26607,2022-12-04,2,31,3,11,12805,1097.99,Approved,Ausschreibung,854,2022-12-05,PO-730376,
26608,2024-03-25,2,29,35,20,15799,1100.12,Approved,Vertrag,525,2024-03-27,,VTR-2020-5045
26609,2023-01-26,1,20,107,9,16618,2217.17,Rejected,Vertrag,932,2023-01-29,,VTR-2020-4816
26610,2022-06-23,2,18,129,13,488,1159.74,Approved,Ausschreibung,794,2022-06-28,,VTR-2022-8243
26611,2022-02-08,2,12,163,8,16178,1887.71,Approved,Ausschreibung,181,2022-02-10,,VTR-2023-4055
26612,2022-02-23,2,38,83,24,8939,781.82,Approved,Vertrag,468,2022-03-02,PO-993383,
26613,2022-02-12,1,20,119,16,3283,4237.74,Approved,Direktvergabe,745,2022-02-15,,
26614,2023-02-26,3,27,175,25,461,1374.06,Approved,Vertrag,899,2023-02-28,PO-573071,
26615,2022-11-26,3,13,161,18,1142,1374.18,Approved,Direktvergabe,727,2022-12-02,PO-277656,
26616,2024-09-14,1,21,2,5,5570,474.81,Approved,Direktvergabe,427,2024-09-21,PO-941228,VTR-2025-9188
26617,2024-05-23,1,21,140,4,16037,2112.07,Pending,Direktvergabe,,,PO-965827,VTR-2025-2962
26618,2025-06-15,1,23,38,23,19614,2006.21,Approved,Vertrag,563,2025-06-16,PO-549364,VTR-2023-7102
26619,2024-09-09,2,25,72,20,3303,1538.08,Approved,Vertrag,353,2024-09-16,PO-511480,VTR-2022-6607
26620,2023-05-08,1,14,151,18,3339,3414.58,Approved,Ausschreibung,334,2023-05-15,PO-579748,VTR-2025-3930
26621,2025-06-07,2,25,16,21,10868,724.39,Approved,Vertrag,747,2025-06-10,PO-446430,VTR-2023-2027
26622,2024-04-19,1,39,117,6,1279,93.31,Approved,Vertrag,231,2024-04-25,,VTR-2020-3029
26623,2023-06-14,3,29,63,6,13490,785.8,Approved,Direktvergabe,649,2023-06-17,PO-250264,VTR-2022-4350
26624,2022-11-28,3,35,11,16,12125,1440.68,Approved,Ausschreibung,974,2022-12-02,,
26625,2025-02-06,1,21,75,7,11912,4650.14,Rejected,Vertrag,1,2025-02-10,PO-549759,
26626,2024-04-23,2,23,73,2,11392,613.13,Pending,Vertrag,,,PO-934546,
26627,2024-07-15,2,36,124,16,8409,72.29,Pending,Direktvergabe,,,PO-869640,
26628,2024-03-03,1,32,11,22,17069,391.3,Approved,Vertrag,888,2024-03-05,PO-675174,VTR-2020-6175
26629,2022-09-14,2,24,65,25,14112,443.56,Approved,Ausschreibung,340,2022-09-17,,VTR-2023-6330
26630,2023-08-01,2,33,189,12,7013,1244.61,Approved,Ausschreibung,335,2023-08-08,PO-926697,VTR-2021-3518
26631,2024-12-06,1,19,16,9,17543,2399.54,Approved,Direktvergabe,836,2024-12-13,PO-999571,
26632,2023-12-27,1,19,185,18,10450,1496.54,Approved,Vertrag,313,2023-12-28,,VTR-2022-5807
26633,2025-03-04,2,18,62,27,13498,200.97,Approved,Direktvergabe,477,2025-03-10,PO-797342,VTR-2024-8535
26634,2023-11-07,3,37,168,12,11972,1768.73,Approved,Vertrag,761,2023-11-13,,VTR-2025-2790
26635,2024-10-10,1,12,45,16,2679,1525.05,Approved,Direktvergabe,15,2024-10-15,PO-432890,VTR-2022-6290
26636,2024-11-27,2,10,23,17,12489,964.08,Approved,Ausschreibung,153,2024-12-03,PO-479454,
26637,2023-09-20,2,18,99,13,15486,687.24,Approved,Vertrag,37,2023-09-23,PO-815101,
26638,2023-03-29,1,30,192,10,11352,1963.11,Pending,Ausschreibung,,,,VTR-2023-5071
26639,2024-11-01,2,21,196,12,19946,1290.12,Pending,Ausschreibung,,,PO-138660,
26640,2023-09-20,1,34,69,16,1695,3828.99,Approved,Vertrag,378,2023-09-24,PO-893181,VTR-2025-2555
26641,2024-11-24,1,28,87,2,3025,996.82,Approved,Direktvergabe,522,2024-11-27,PO-757228,VTR-2025-7085
26642,2024-03-24,2,13,23,11,18485,25.49,Approved,Vertrag,329,2024-03-29,PO-187071,
26643,2022-01-24,1,16,144,20,11452,2973.81,Approved,Ausschreibung,379,2022-01-28,,
26644,2023-03-10,3,17,45,23,4572,1117.47,Approved,Direktvergabe,92,2023-03-12,,VTR-2025-2763
26645,2024-05-02,3,12,125,9,3493,555.73,Approved,Vertrag,579,2024-05-03,PO-312732,
26646,2022-11-20,3,25,30,10,13887,1721.17,Approved,Direktvergabe,658,2022-11-27,PO-993064,
26647,2025-02-23,1,35,54,8,4606,3864.29,Approved,Ausschreibung,123,2025-02-28,PO-129217,VTR-2023-7534
26648,2024-12-08,1,23,102,23,4468,454.33,Approved,Ausschreibung,898,2024-12-10,,VTR-2020-1066
26649,2022-01-16,1,20,189,9,3797,3279.3,Approved,Ausschreibung,766,2022-01-18,PO-678740,VTR-2025-5511
26650,2023-03-09,2,28,104,20,14847,512.96,Approved,Direktvergabe,979,2023-03-16,,VTR-2025-3951
26651,2024-08-23,1,38,164,25,13662,638.36,Pending,Ausschreibung,,,,VTR-2022-7901
26652,2023-11-14,1,13,6,5,18864,4341.04,Approved,Vertrag,257,2023-11-18,PO-157505,VTR-2022-6397
26653,2025-03-03,1,21,200,9,13003,1652.61,Approved,Vertrag,496,2025-03-06,,VTR-2020-2203
26654,2024-05-05,2,27,151,15,1739,1763.32,Approved,Direktvergabe,706,2024-05-12,PO-216073,VTR-2021-2122
26655,2025-02-18,1,30,30,15,3650,4003.53,Pending,Vertrag,,,PO-130273,VTR-2024-7488
26656,2023-03-17,1,13,196,24,14977,3671.42,Approved,Ausschreibung,481,2023-03-22,PO-321079,
26657,2023-11-21,2,25,125,13,2159,287.19,Pending,Vertrag,,,PO-753852,VTR-2024-1110
26658,2023-06-23,1,18,11,8,790,526.58,Approved,Vertrag,4,2023-06-30,PO-219429,VTR-2025-5894
26659,2023-06-10,3,16,82,18,471,1645.19,Pending,Vertrag,,,PO-693161,VTR-2025-4099
26660,2023-04-27,2,22,22,5,10153,1449.56,Approved,Ausschreibung,106,2023-05-03,PO-748685,VTR-2021-2153
26661,2023-04-07,3,18,121,4,7638,1318.1,Approved,Vertrag,658,2023-04-11,PO-744823,
26662,2024-05-09,3,23,54,8,10940,1737.79,Approved,Ausschreibung,882,2024-05-11,,
26663,2023-10-21,2,36,123,20,11235,1846.12,Approved,Direktvergabe,727,2023-10-28,PO-967691,
26664,2024-10-22,2,28,52,4,12602,1491.19,Pending,Vertrag,,,,
26665,2025-06-11,3,35,122,23,3870,201.28,Approved,Ausschreibung,738,2025-06-15,PO-974357,VTR-2025-3978
26666,2022-01-01,2,17,118,4,16090,543.01,Approved,Vertrag,977,2022-01-04,PO-979617,
26667,2025-06-16,3,19,120,9,6987,682.01,Approved,Vertrag,45,2025-06-21,,VTR-2024-7975
26668,2025-02-17,1,31,3,21,2305,2312.44,Approved,Direktvergabe,475,2025-02-22,PO-380817,VTR-2021-2520
26669,2022-10-01,2,11,167,9,18992,395.05,Approved,Ausschreibung,78,2022-10-07,PO-137498,VTR-2023-1837
26670,2023-11-14,1,10,138,3,5328,1775.07,Approved,Ausschreibung,824,2023-11-17,PO-665987,
26671,2023-04-09,2,28,55,3,10291,1175.37,Approved,Ausschreibung,68,2023-04-16,PO-821714,VTR-2024-9705
26672,2022-01-14,2,34,58,4,10523,97.22,Approved,Vertrag,126,2022-01-21,PO-565680,VTR-2024-8678
26673,2024-09-08,1,33,101,19,15101,2125.42,Approved,Vertrag,26,2024-09-13,PO-386531,VTR-2023-2231
26674,2023-06-10,3,12,118,8,37,757.92,Approved,Vertrag,688,2023-06-14,,VTR-2020-4829
26675,2024-11-29,3,20,133,27,19781,998.57,Approved,Vertrag,445,2024-12-02,,
26676,2022-01-19,2,25,35,24,6592,1262.7,Approved,Ausschreibung,482,2022-01-21,,
26677,2023-12-30,2,37,140,15,1070,274.92,Approved,Ausschreibung,49,2024-01-04,,VTR-2020-4565
26678,2024-11-19,2,22,175,17,14875,1394.57,Approved,Vertrag,734,2024-11-22,PO-259357,VTR-2020-1938
26679,2022-07-24,1,14,21,18,15802,4216.3,Approved,Vertrag,992,2022-07-25,PO-518704,VTR-2023-7153
26680,2025-05-04,2,17,146,4,2298,349.27,Approved,Vertrag,839,2025-05-11,,VTR-2022-7672
26681,2022-10-19,2,10,164,20,6368,1851.17,Approved,Direktvergabe,896,2022-10-22,PO-445118,VTR-2025-7008
26682,2025-05-22,1,34,92,19,12353,4875.46,Approved,Direktvergabe,473,2025-05-26,PO-345918,
26683,2024-03-28,1,27,2,2,15542,4465.54,Approved,Direktvergabe,911,2024-03-30,PO-355558,
26684,2022-01-11,2,29,55,7,15594,409.9,Approved,Ausschreibung,376,2022-01-15,,VTR-2021-8934
26685,2022-03-28,2,30,31,1,19050,1709.72,Approved,Direktvergabe,324,2022-03-29,,VTR-2024-2720
26686,2023-10-22,1,13,197,9,4380,3691.68,Approved,Ausschreibung,707,2023-10-28,PO-674861,VTR-2020-5341
26687,2024-11-03,1,30,39,7,17733,3811.58,Approved,Vertrag,465,2024-11-09,PO-939638,VTR-2023-5478
26688,2023-08-11,2,25,48,7,426,1830.05,Approved,Ausschreibung,704,2023-08-12,PO-545908,VTR-2021-5325
