opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00018324,,ACC000193,Opportunity 18324,Interessent,12522.48,27.4,2021-08-07,2021-03-21,Social Media,Neukunde,3385
OPP00018325,,ACC000576,Opportunity 18325,Angebot,3824.39,61.0,2024-12-25,2024-07-16,Partner,Neukunde,1666
OPP00018326,,ACC000016,Opportunity 18326,Qualifizierung,6345.1,11.4,2024-05-27,2024-04-05,Messe,Neukunde,6637
OPP00018327,,ACC000689,Opportunity 18327,Qualifizierung,28494.56,17.0,2024-12-16,2024-06-29,Social Media,Neukunde,1676
OPP00018328,,ACC000757,Opportunity 18328,Angebot,5635.07,35.1,2022-12-18,2022-10-02,Social Media,Neukunde,
OPP00018329,,ACC000764,Opportunity 18329,Closed Lost,10723.59,0.0,2022-06-01,2022-03-15,Empfehlung,Bestandskunde - Zusatzprodukt,6161
OPP00018330,,ACC000326,Opportunity 18330,Angebot,42559.18,17.6,2023-04-25,2022-11-18,Empfehlung,Bestandskunde - Upgrade,
OPP00018331,,ACC000060,Opportunity 18331,Closed Won,46054.35,100.0,2024-07-23,2024-03-01,Partner,Bestandskunde - Zusatzprodukt,5112
OPP00018332,,ACC000511,Opportunity 18332,Closed Won,22567.26,100.0,2023-05-29,2023-02-10,Partner,Neukunde,969
OPP00018333,,ACC000413,Opportunity 18333,Closed Won,14084.66,100.0,2023-10-10,2023-04-19,Empfehlung,Neukunde,
OPP00018334,,ACC000163,Opportunity 18334,Closed Won,14283.96,100.0,2021-12-24,2021-11-14,Social Media,Bestandskunde - Upgrade,1854
OPP00018335,,ACC000869,Opportunity 18335,Closed Won,21241.84,100.0,2023-10-12,2023-07-27,Empfehlung,Bestandskunde - Zusatzprodukt,335
OPP00018336,,ACC000411,Opportunity 18336,Verhandlung,26478.92,69.5,2021-12-30,2021-11-15,Partner,Neukunde,4567
OPP00018337,,ACC000768,Opportunity 18337,Verhandlung,8459.98,79.7,2023-04-24,2022-12-17,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018338,,ACC000257,Opportunity 18338,Verhandlung,4370.52,45.3,2022-06-27,2022-01-18,Social Media,Neukunde,7642
OPP00018339,,ACC000667,Opportunity 18339,Interessent,18150.35,32.4,2023-11-21,2023-09-02,Social Media,Neukunde,5918
OPP00018340,,ACC000183,Opportunity 18340,Qualifizierung,21602.11,74.9,2022-03-27,2021-12-20,Social Media,Neukunde,4583
OPP00018341,,ACC000951,Opportunity 18341,Angebot,21809.34,46.1,2025-02-12,2024-10-09,Messe,Neukunde,
OPP00018342,,ACC000476,Opportunity 18342,Angebot,7196.06,68.2,2023-12-02,2023-06-12,Messe,Neukunde,5035
OPP00018343,,ACC000372,Opportunity 18343,Angebot,42305.81,71.4,2022-10-02,2022-08-25,Social Media,Neukunde,2925
OPP00018344,,ACC000029,Opportunity 18344,Verhandlung,27553.33,42.8,2023-03-21,2022-12-26,Telefonakquise,Bestandskunde - Upgrade,3143
OPP00018345,,ACC000229,Opportunity 18345,Interessent,40771.17,15.5,2023-11-25,2023-08-04,Messe,Bestandskunde - Upgrade,5219
OPP00018346,,ACC000981,Opportunity 18346,Verhandlung,32640.53,70.4,2023-10-11,2023-06-09,Messe,Bestandskunde - Upgrade,6315
OPP00018347,,ACC000441,Opportunity 18347,Closed Lost,29299.39,0.0,2023-02-19,2022-12-23,Partner,Neukunde,
OPP00018348,,ACC000793,Opportunity 18348,Qualifizierung,47800.69,36.4,2025-07-30,2025-06-07,Partner,Bestandskunde - Upgrade,2906
OPP00018349,,ACC000375,Opportunity 18349,Angebot,31901.21,36.9,2023-05-18,2023-03-12,Social Media,Neukunde,4657
OPP00018350,,ACC000861,Opportunity 18350,Interessent,13608.86,18.7,2023-05-11,2023-03-17,Webseite,Neukunde,
OPP00018351,,ACC000212,Opportunity 18351,Angebot,25863.19,70.2,2021-11-14,2021-06-25,Messe,Neukunde,2428
OPP00018352,,ACC000356,Opportunity 18352,Angebot,9727.49,11.5,2022-08-12,2022-07-03,Messe,Bestandskunde - Upgrade,2432
OPP00018353,,ACC000932,Opportunity 18353,Closed Lost,44004.24,0.0,2022-06-04,2022-04-24,Partner,Neukunde,465
OPP00018354,,ACC000709,Opportunity 18354,Interessent,16265.39,44.6,2023-10-24,2023-08-02,Partner,Neukunde,
OPP00018355,,ACC000341,Opportunity 18355,Angebot,38474.04,77.0,2022-12-27,2022-09-10,Partner,Bestandskunde - Zusatzprodukt,7704
OPP00018356,,ACC000447,Opportunity 18356,Closed Won,14118.58,100.0,2022-04-29,2022-01-22,Webseite,Neukunde,
OPP00018357,,ACC000686,Opportunity 18357,Closed Lost,7293.71,0.0,2022-02-23,2021-09-05,Webseite,Neukunde,375
OPP00018358,,ACC000854,Opportunity 18358,Verhandlung,23983.63,45.4,2022-07-23,2022-03-06,Empfehlung,Bestandskunde - Upgrade,7507
OPP00018359,,ACC000954,Opportunity 18359,Verhandlung,44078.33,65.9,2023-03-11,2022-10-06,Messe,Neukunde,4593
OPP00018360,,ACC000647,Opportunity 18360,Closed Won,6508.36,100.0,2022-12-17,2022-09-27,Social Media,Bestandskunde - Zusatzprodukt,5709
OPP00018361,,ACC000553,Opportunity 18361,Closed Lost,23367.12,0.0,2021-09-21,2021-06-25,Webseite,Bestandskunde - Upgrade,
OPP00018362,,ACC000155,Opportunity 18362,Closed Won,10548.81,100.0,2023-09-15,2023-05-27,Messe,Bestandskunde - Upgrade,7607
OPP00018363,,ACC000697,Opportunity 18363,Qualifizierung,35382.39,11.5,2024-03-02,2023-11-07,Partner,Bestandskunde - Zusatzprodukt,2029
OPP00018364,,ACC000109,Opportunity 18364,Qualifizierung,39747.27,14.7,2022-08-24,2022-06-18,Empfehlung,Bestandskunde - Upgrade,
OPP00018365,,ACC000722,Opportunity 18365,Verhandlung,47043.61,35.8,2023-08-22,2023-05-25,Telefonakquise,Neukunde,7019
OPP00018366,,ACC000057,Opportunity 18366,Closed Won,35476.22,100.0,2024-01-04,2023-10-03,Telefonakquise,Neukunde,
OPP00018367,,ACC000259,Opportunity 18367,Closed Won,22726.24,100.0,2021-04-29,2021-01-04,Telefonakquise,Neukunde,7825
OPP00018368,,ACC000340,Opportunity 18368,Closed Won,14190.68,100.0,2024-03-07,2023-10-09,Telefonakquise,Bestandskunde - Upgrade,637
OPP00018369,,ACC000792,Opportunity 18369,Verhandlung,47533.07,11.8,2024-04-17,2024-02-29,Messe,Bestandskunde - Upgrade,5076
OPP00018370,,ACC000586,Opportunity 18370,Closed Lost,31095.11,0.0,2024-01-04,2023-11-25,Empfehlung,Bestandskunde - Upgrade,
OPP00018371,,ACC000968,Opportunity 18371,Closed Won,49100.66,100.0,2022-01-27,2021-09-19,Telefonakquise,Bestandskunde - Zusatzprodukt,3248
OPP00018372,,ACC000667,Opportunity 18372,Verhandlung,20394.53,73.9,2022-01-30,2021-11-28,Empfehlung,Bestandskunde - Upgrade,3967
OPP00018373,,ACC000554,Opportunity 18373,Closed Won,5736.35,100.0,2022-04-27,2021-11-19,Empfehlung,Neukunde,
OPP00018374,,ACC000485,Opportunity 18374,Angebot,40294.25,10.4,2024-03-05,2023-09-11,Empfehlung,Neukunde,7152
OPP00018375,,ACC000569,Opportunity 18375,Closed Lost,40582.56,0.0,2023-03-04,2022-12-08,Empfehlung,Neukunde,499
OPP00018376,,ACC000875,Opportunity 18376,Interessent,40117.04,59.9,2021-03-24,2021-02-01,Messe,Bestandskunde - Zusatzprodukt,
OPP00018377,,ACC000613,Opportunity 18377,Verhandlung,39305.41,73.7,2022-05-26,2022-04-10,Telefonakquise,Bestandskunde - Zusatzprodukt,914
OPP00018378,,ACC000693,Opportunity 18378,Interessent,36194.62,29.5,2022-01-02,2021-08-10,Partner,Neukunde,885
OPP00018379,,ACC000462,Opportunity 18379,Angebot,14766.84,52.7,2021-04-14,2021-02-02,Messe,Neukunde,7668
OPP00018380,,ACC000519,Opportunity 18380,Closed Lost,9005.57,0.0,2024-12-10,2024-08-15,Empfehlung,Bestandskunde - Zusatzprodukt,5234
OPP00018381,,ACC000721,Opportunity 18381,Angebot,1916.82,42.1,2022-09-23,2022-07-24,Partner,Neukunde,7930
OPP00018382,,ACC000015,Opportunity 18382,Interessent,2398.84,42.5,2021-06-11,2021-04-26,Telefonakquise,Neukunde,
OPP00018383,,ACC000184,Opportunity 18383,Closed Won,1576.6,100.0,2024-09-05,2024-06-12,Social Media,Neukunde,7459
OPP00018384,,ACC000802,Opportunity 18384,Closed Lost,7874.94,0.0,2023-10-27,2023-06-05,Partner,Bestandskunde - Upgrade,403
OPP00018385,,ACC000991,Opportunity 18385,Verhandlung,9476.98,50.6,2021-08-25,2021-03-25,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018386,,ACC000204,Opportunity 18386,Closed Lost,33790.88,0.0,2024-05-24,2023-12-17,Messe,Bestandskunde - Upgrade,6002
OPP00018387,,ACC000060,Opportunity 18387,Angebot,16806.57,37.7,2025-01-13,2024-09-07,Empfehlung,Bestandskunde - Zusatzprodukt,471
OPP00018388,,ACC000971,Opportunity 18388,Interessent,23289.44,48.6,2025-07-07,2025-05-20,Telefonakquise,Bestandskunde - Upgrade,438
OPP00018389,,ACC000964,Opportunity 18389,Interessent,29951.04,32.1,2022-06-23,2022-01-27,Empfehlung,Neukunde,
OPP00018390,,ACC000896,Opportunity 18390,Interessent,40856.4,52.0,2022-03-08,2021-12-04,Messe,Neukunde,5679
OPP00018391,,ACC000470,Opportunity 18391,Verhandlung,43732.08,29.5,2024-01-10,2023-10-24,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018392,,ACC000391,Opportunity 18392,Closed Won,3494.57,100.0,2022-08-10,2022-04-13,Messe,Bestandskunde - Zusatzprodukt,
OPP00018393,,ACC000601,Opportunity 18393,Verhandlung,28456.05,71.6,2023-07-15,2023-02-23,Webseite,Bestandskunde - Upgrade,6359
OPP00018394,,ACC000660,Opportunity 18394,Verhandlung,40304.01,71.4,2022-12-01,2022-07-16,Social Media,Bestandskunde - Zusatzprodukt,994
OPP00018395,,ACC000530,Opportunity 18395,Closed Won,35720.65,100.0,2021-12-30,2021-09-24,Messe,Bestandskunde - Zusatzprodukt,6446
OPP00018396,,ACC000804,Opportunity 18396,Verhandlung,23858.8,19.4,2023-10-09,2023-07-04,Messe,Bestandskunde - Zusatzprodukt,4382
OPP00018397,,ACC000040,Opportunity 18397,Closed Won,49496.0,100.0,2025-08-21,2025-04-01,Empfehlung,Neukunde,1013
OPP00018398,,ACC000895,Opportunity 18398,Angebot,42849.24,76.7,2025-02-25,2024-11-21,Messe,Bestandskunde - Zusatzprodukt,
OPP00018399,,ACC000225,Opportunity 18399,Closed Won,5441.76,100.0,2024-03-18,2023-10-08,Partner,Bestandskunde - Upgrade,2607
OPP00018400,,ACC000233,Opportunity 18400,Verhandlung,35762.42,40.6,2025-04-03,2025-02-12,Social Media,Bestandskunde - Upgrade,1446
OPP00018401,,ACC000461,Opportunity 18401,Closed Won,12999.43,100.0,2024-08-20,2024-02-24,Partner,Neukunde,
OPP00018402,,ACC000338,Opportunity 18402,Interessent,46474.72,41.8,2023-03-05,2022-10-17,Social Media,Neukunde,6212
OPP00018403,,ACC000668,Opportunity 18403,Verhandlung,4233.56,40.5,2023-04-09,2023-02-20,Empfehlung,Bestandskunde - Upgrade,
OPP00018404,,ACC000758,Opportunity 18404,Angebot,7510.22,49.7,2024-11-09,2024-09-19,Webseite,Neukunde,2700
OPP00018405,,ACC000148,Opportunity 18405,Closed Won,16263.41,100.0,2024-03-25,2023-10-06,Telefonakquise,Bestandskunde - Upgrade,3586
OPP00018406,,ACC000569,Opportunity 18406,Qualifizierung,43138.87,62.7,2022-02-15,2021-11-08,Partner,Bestandskunde - Upgrade,4800
OPP00018407,,ACC000232,Opportunity 18407,Closed Won,48631.87,100.0,2024-08-16,2024-05-24,Webseite,Neukunde,
OPP00018408,,ACC000494,Opportunity 18408,Verhandlung,41287.16,54.5,2023-10-05,2023-07-23,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018409,,ACC000117,Opportunity 18409,Qualifizierung,17869.93,71.6,2024-10-09,2024-06-30,Telefonakquise,Bestandskunde - Upgrade,7835
OPP00018410,,ACC000538,Opportunity 18410,Verhandlung,12709.48,61.9,2025-03-29,2024-10-08,Telefonakquise,Bestandskunde - Upgrade,53
OPP00018411,,ACC000302,Opportunity 18411,Angebot,1378.54,54.5,2021-09-17,2021-06-17,Messe,Neukunde,
OPP00018412,,ACC000348,Opportunity 18412,Qualifizierung,19859.8,68.6,2023-07-30,2023-06-05,Partner,Bestandskunde - Upgrade,6095
OPP00018413,,ACC000686,Opportunity 18413,Angebot,16299.01,29.5,2024-09-23,2024-06-27,Empfehlung,Neukunde,5177
OPP00018414,,ACC000392,Opportunity 18414,Angebot,29305.89,44.6,2022-12-01,2022-08-30,Webseite,Bestandskunde - Zusatzprodukt,700
OPP00018415,,ACC000687,Opportunity 18415,Verhandlung,39978.95,60.6,2025-05-04,2024-11-20,Webseite,Neukunde,7936
OPP00018416,,ACC000942,Opportunity 18416,Verhandlung,40127.46,32.2,2022-08-07,2022-02-15,Webseite,Neukunde,3870
OPP00018417,,ACC000830,Opportunity 18417,Closed Lost,1886.2,0.0,2023-04-17,2023-01-21,Webseite,Bestandskunde - Zusatzprodukt,5215
OPP00018418,,ACC000138,Opportunity 18418,Closed Won,16262.73,100.0,2025-01-07,2024-07-25,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018419,,ACC000561,Opportunity 18419,Qualifizierung,32136.29,70.8,2022-10-14,2022-04-20,Webseite,Neukunde,7770
OPP00018420,,ACC000600,Opportunity 18420,Verhandlung,8273.22,61.0,2021-10-20,2021-05-17,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018421,,ACC000674,Opportunity 18421,Closed Won,25943.16,100.0,2021-03-19,2021-02-03,Social Media,Neukunde,3838
OPP00018422,,ACC000104,Opportunity 18422,Closed Lost,1427.26,0.0,2025-06-24,2025-03-09,Telefonakquise,Neukunde,
OPP00018423,,ACC000490,Opportunity 18423,Verhandlung,38772.53,23.7,2024-06-07,2024-01-24,Messe,Neukunde,6529
OPP00018424,,ACC000079,Opportunity 18424,Closed Won,14569.41,100.0,2022-10-06,2022-08-05,Social Media,Bestandskunde - Zusatzprodukt,1027
OPP00018425,,ACC000343,Opportunity 18425,Closed Won,20426.27,100.0,2023-05-10,2023-01-06,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018426,,ACC000982,Opportunity 18426,Qualifizierung,8146.74,25.3,2022-05-05,2021-12-15,Telefonakquise,Bestandskunde - Zusatzprodukt,766
OPP00018427,,ACC000892,Opportunity 18427,Closed Lost,24968.56,0.0,2023-01-21,2022-10-10,Telefonakquise,Neukunde,
OPP00018428,,ACC000694,Opportunity 18428,Qualifizierung,25746.7,73.8,2025-06-16,2025-05-09,Partner,Bestandskunde - Upgrade,3790
OPP00018429,,ACC000192,Opportunity 18429,Interessent,38698.36,40.2,2024-08-19,2024-05-27,Social Media,Neukunde,
OPP00018430,,ACC000442,Opportunity 18430,Closed Lost,8029.6,0.0,2025-03-11,2024-12-10,Telefonakquise,Bestandskunde - Zusatzprodukt,6874
OPP00018431,,ACC000918,Opportunity 18431,Verhandlung,18863.18,41.3,2025-04-30,2024-12-13,Messe,Bestandskunde - Zusatzprodukt,5481
OPP00018432,,ACC000316,Opportunity 18432,Closed Won,26486.09,100.0,2023-06-02,2022-12-16,Webseite,Bestandskunde - Zusatzprodukt,5801
OPP00018433,,ACC000904,Opportunity 18433,Closed Won,20892.37,100.0,2023-07-19,2023-01-27,Messe,Neukunde,4491
OPP00018434,,ACC000946,Opportunity 18434,Angebot,18932.35,20.3,2024-07-22,2024-01-29,Messe,Bestandskunde - Upgrade,5290
OPP00018435,,ACC000776,Opportunity 18435,Angebot,21455.95,22.4,2025-01-20,2024-08-31,Messe,Neukunde,
OPP00018436,,ACC000578,Opportunity 18436,Closed Won,15911.74,100.0,2023-06-17,2023-02-17,Empfehlung,Bestandskunde - Upgrade,4216
OPP00018437,,ACC000898,Opportunity 18437,Qualifizierung,36080.89,51.7,2021-09-17,2021-06-02,Partner,Bestandskunde - Zusatzprodukt,
OPP00018438,,ACC000473,Opportunity 18438,Verhandlung,21289.06,17.6,2022-11-10,2022-06-26,Partner,Bestandskunde - Upgrade,2441
OPP00018439,,ACC000179,Opportunity 18439,Interessent,44054.04,53.5,2024-06-02,2024-02-12,Messe,Bestandskunde - Upgrade,458
OPP00018440,,ACC000232,Opportunity 18440,Angebot,25480.86,47.9,2022-10-10,2022-04-16,Telefonakquise,Bestandskunde - Zusatzprodukt,3072
OPP00018441,,ACC000351,Opportunity 18441,Closed Won,8124.21,100.0,2021-11-15,2021-09-07,Partner,Bestandskunde - Upgrade,
OPP00018442,,ACC000531,Opportunity 18442,Qualifizierung,20134.88,28.6,2024-02-20,2023-12-29,Telefonakquise,Bestandskunde - Upgrade,873
OPP00018443,,ACC000755,Opportunity 18443,Qualifizierung,31122.15,38.0,2025-09-04,2025-04-01,Social Media,Bestandskunde - Zusatzprodukt,3453
OPP00018444,,ACC000716,Opportunity 18444,Closed Won,11027.18,100.0,2024-03-28,2023-10-28,Social Media,Bestandskunde - Upgrade,1031
OPP00018445,,ACC000135,Opportunity 18445,Angebot,38571.17,19.4,2021-05-19,2021-03-06,Social Media,Bestandskunde - Upgrade,1782
OPP00018446,,ACC000899,Opportunity 18446,Angebot,23676.21,69.4,2025-09-12,2025-04-25,Telefonakquise,Bestandskunde - Upgrade,1775
OPP00018447,,ACC000735,Opportunity 18447,Interessent,43754.76,76.6,2024-08-04,2024-03-31,Webseite,Neukunde,4039
OPP00018448,,ACC000292,Opportunity 18448,Verhandlung,11959.67,72.0,2022-10-02,2022-08-27,Empfehlung,Neukunde,
OPP00018449,,ACC000578,Opportunity 18449,Qualifizierung,33952.17,48.4,2023-04-23,2023-02-20,Empfehlung,Neukunde,
OPP00018450,,ACC000246,Opportunity 18450,Angebot,8268.39,11.6,2025-02-28,2024-12-10,Telefonakquise,Bestandskunde - Zusatzprodukt,5537
OPP00018451,,ACC000996,Opportunity 18451,Qualifizierung,37680.79,37.1,2024-11-01,2024-08-20,Messe,Bestandskunde - Zusatzprodukt,2260
OPP00018452,,ACC000812,Opportunity 18452,Qualifizierung,3390.87,43.9,2021-12-30,2021-09-15,Messe,Bestandskunde - Upgrade,3855
OPP00018453,,ACC000944,Opportunity 18453,Verhandlung,12844.56,74.8,2025-03-06,2024-12-25,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018454,,ACC000377,Opportunity 18454,Closed Won,19490.46,100.0,2025-02-07,2024-12-15,Empfehlung,Neukunde,313
OPP00018455,,ACC000141,Opportunity 18455,Interessent,23973.99,74.5,2024-07-19,2024-03-28,Webseite,Bestandskunde - Upgrade,6458
OPP00018456,,ACC000521,Opportunity 18456,Angebot,49781.44,64.3,2024-07-12,2024-02-15,Social Media,Bestandskunde - Upgrade,4670
OPP00018457,,ACC000728,Opportunity 18457,Qualifizierung,2605.46,43.0,2022-12-21,2022-11-13,Empfehlung,Bestandskunde - Zusatzprodukt,7078
OPP00018458,,ACC000170,Opportunity 18458,Interessent,6772.88,11.3,2023-10-16,2023-06-20,Webseite,Bestandskunde - Zusatzprodukt,
OPP00018459,,ACC000981,Opportunity 18459,Angebot,9847.82,16.3,2023-10-13,2023-05-12,Social Media,Bestandskunde - Zusatzprodukt,7700
OPP00018460,,ACC000026,Opportunity 18460,Closed Won,7799.14,100.0,2024-12-22,2024-06-30,Messe,Neukunde,1583
OPP00018461,,ACC000673,Opportunity 18461,Closed Won,20286.58,100.0,2021-08-04,2021-03-27,Telefonakquise,Neukunde,
OPP00018462,,ACC000643,Opportunity 18462,Closed Won,18312.74,100.0,2023-09-05,2023-08-04,Partner,Bestandskunde - Upgrade,
OPP00018463,,ACC000074,Opportunity 18463,Verhandlung,2721.85,61.2,2022-05-07,2022-03-25,Messe,Neukunde,
OPP00018464,,ACC000826,Opportunity 18464,Qualifizierung,25427.27,61.3,2022-08-01,2022-05-30,Empfehlung,Bestandskunde - Upgrade,2718
OPP00018465,,ACC000588,Opportunity 18465,Closed Lost,37535.07,0.0,2024-08-01,2024-03-18,Partner,Bestandskunde - Upgrade,5093
OPP00018466,,ACC000457,Opportunity 18466,Closed Won,11868.08,100.0,2025-08-01,2025-04-03,Messe,Neukunde,
OPP00018467,,ACC000600,Opportunity 18467,Closed Lost,6479.78,0.0,2024-12-15,2024-10-13,Empfehlung,Neukunde,
OPP00018468,,ACC000190,Opportunity 18468,Angebot,17594.5,39.7,2022-01-30,2021-10-17,Social Media,Bestandskunde - Zusatzprodukt,4280
OPP00018469,,ACC000649,Opportunity 18469,Qualifizierung,43935.74,23.6,2021-11-05,2021-06-17,Telefonakquise,Bestandskunde - Zusatzprodukt,
OPP00018470,,ACC000040,Opportunity 18470,Qualifizierung,33090.17,29.3,2023-05-17,2023-02-09,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00018471,,ACC000820,Opportunity 18471,Closed Won,42554.94,100.0,2023-02-06,2022-11-09,Empfehlung,Bestandskunde - Upgrade,2260
OPP00018472,,ACC000955,Opportunity 18472,Qualifizierung,14273.66,37.7,2024-07-09,2024-02-17,Webseite,Bestandskunde - Upgrade,3971
OPP00018473,,ACC000346,Opportunity 18473,Closed Won,9080.2,100.0,2022-02-05,2021-09-26,Social Media,Neukunde,1026
OPP00018474,,ACC000837,Opportunity 18474,Closed Won,35379.07,100.0,2024-08-21,2024-07-12,Partner,Bestandskunde - Zusatzprodukt,5764
OPP00018475,,ACC000890,Opportunity 18475,Verhandlung,10347.5,57.6,2022-05-11,2022-03-18,Empfehlung,Bestandskunde - Zusatzprodukt,
OPP00018476,,ACC000659,Opportunity 18476,Verhandlung,40126.24,66.8,2024-01-17,2023-12-07,Webseite,Bestandskunde - Upgrade,
OPP00018477,,ACC000335,Opportunity 18477,Qualifizierung,5763.62,64.0,2022-08-09,2022-02-18,Webseite,Neukunde,6936
OPP00018478,,ACC000344,Opportunity 18478,Angebot,35384.15,34.4,2021-06-17,2021-05-07,Messe,Neukunde,3399
OPP00018479,,ACC000064,Opportunity 18479,Closed Lost,28732.44,0.0,2021-06-18,2021-04-24,Messe,Bestandskunde - Zusatzprodukt,3929
OPP00018480,,ACC000119,Opportunity 18480,Closed Won,24944.91,100.0,2022-03-11,2021-12-29,Webseite,Bestandskunde - Zusatzprodukt,6002
OPP00018481,,ACC000553,Opportunity 18481,Closed Lost,46668.74,0.0,2021-04-26,2021-01-04,Partner,Bestandskunde - Upgrade,1356
OPP00018482,,ACC000239,Opportunity 18482,Closed Won,49913.43,100.0,2024-04-01,2023-10-08,Social Media,Bestandskunde - Zusatzprodukt,6818
OPP00018483,,ACC000715,Opportunity 18483,Angebot,21547.54,26.9,2021-11-23,2021-09-03,Empfehlung,Bestandskunde - Zusatzprodukt,7224
OPP00018484,,ACC000085,Opportunity 18484,Closed Won,17913.52,100.0,2023-09-16,2023-03-22,Messe,Bestandskunde - Zusatzprodukt,7337
OPP00018485,,ACC000436,Opportunity 18485,Angebot,43036.39,65.4,2021-07-04,2021-04-03,Telefonakquise,Neukunde,1816
OPP00018486,,ACC000990,Opportunity 18486,Qualifizierung,21530.85,52.3,2023-04-21,2022-12-31,Partner,Bestandskunde - Zusatzprodukt,4687
OPP00018487,,ACC000850,Opportunity 18487,Closed Lost,2428.68,0.0,2025-04-26,2025-01-09,Partner,Bestandskunde - Zusatzprodukt,
OPP00018488,,ACC000197,Opportunity 18488,Closed Lost,47166.27,0.0,2023-01-17,2022-10-19,Webseite,Bestandskunde - Upgrade,1562
OPP00018489,,ACC000483,Opportunity 18489,Interessent,32282.63,48.5,2021-06-01,2021-03-26,Empfehlung,Bestandskunde - Zusatzprodukt,3393
OPP00018490,,ACC000263,Opportunity 18490,Angebot,5112.76,61.7,2025-06-22,2025-05-05,Empfehlung,Bestandskunde - Upgrade,3212
OPP00018491,,ACC000729,Opportunity 18491,Interessent,45746.58,56.6,2024-01-13,2023-11-26,Webseite,Bestandskunde - Upgrade,
OPP00018492,,ACC000244,Opportunity 18492,Angebot,8070.09,37.3,2024-11-05,2024-06-14,Messe,Bestandskunde - Upgrade,1475
OPP00018493,,ACC000791,Opportunity 18493,Interessent,21329.74,50.4,2021-12-31,2021-09-06,Telefonakquise,Neukunde,
OPP00018494,,ACC000103,Opportunity 18494,Verhandlung,10963.44,78.6,2021-12-30,2021-07-25,Messe,Bestandskunde - Zusatzprodukt,
OPP00018495,,ACC000405,Opportunity 18495,Qualifizierung,5054.67,20.4,2025-09-05,2025-04-21,Messe,Bestandskunde - Zusatzprodukt,
OPP00018496,,ACC000097,Opportunity 18496,Verhandlung,2717.71,60.2,2022-09-07,2022-04-03,Messe,Bestandskunde - Zusatzprodukt,5631
OPP00018497,,ACC000538,Opportunity 18497,Closed Lost,47409.61,0.0,2025-08-15,2025-03-09,Empfehlung,Neukunde,
OPP00018498,,ACC000636,Opportunity 18498,Closed Won,36792.14,100.0,2025-03-07,2024-09-16,Webseite,Bestandskunde - Zusatzprodukt,7119
OPP00018499,,ACC000368,Opportunity 18499,Closed Won,8993.23,100.0,2023-10-15,2023-08-13,Messe,Bestandskunde - Upgrade,
OPP00018500,,ACC000074,Opportunity 18500,Interessent,4633.15,57.8,2024-09-17,2024-06-06,Social Media,Bestandskunde - Zusatzprodukt,
OPP00018501,,ACC000349,Opportunity 18501,Closed Lost,27563.42,0.0,2023-05-12,2022-12-05,Partner,Bestandskunde - Upgrade,3096
OPP00018502,,ACC000797,Opportunity 18502,Angebot,29291.24,28.2,2022-08-19,2022-03-03,Social Media,Neukunde,6008
OPP00018503,,ACC000055,Opportunity 18503,Qualifizierung,34100.68,61.6,2021-04-07,2021-01-23,Messe,Bestandskunde - Upgrade,1851
OPP00018504,,ACC000184,Opportunity 18504,Angebot,33139.29,59.9,2021-05-29,2021-04-17,Social Media,Bestandskunde - Zusatzprodukt,4287
OPP00018505,,ACC000127,Opportunity 18505,Closed Won,6562.14,100.0,2022-02-10,2021-08-27,Webseite,Neukunde,
OPP00018506,,ACC000495,Opportunity 18506,Closed Won,38959.31,100.0,2023-10-05,2023-08-28,Empfehlung,Neukunde,4747
OPP00018507,,ACC000586,Opportunity 18507,Closed Lost,11232.66,0.0,2025-05-27,2025-01-07,Partner,Bestandskunde - Upgrade,517
OPP00018508,,ACC000918,Opportunity 18508,Closed Won,45942.31,100.0,2022-09-21,2022-08-09,Social Media,Bestandskunde - Zusatzprodukt,751
OPP00018509,,ACC000949,Opportunity 18509,Interessent,37184.52,65.0,2023-01-23,2022-12-15,Telefonakquise,Bestandskunde - Upgrade,5969
OPP00018510,,ACC000269,Opportunity 18510,Qualifizierung,18433.89,49.1,2022-11-26,2022-07-24,Webseite,Neukunde,362
OPP00018511,,ACC000947,Opportunity 18511,Closed Won,12394.16,100.0,2024-11-11,2024-08-18,Partner,Bestandskunde - Upgrade,5346
OPP00018512,,ACC000943,Opportunity 18512,Angebot,5575.43,70.6,2022-10-02,2022-06-30,Messe,Bestandskunde - Upgrade,
OPP00018513,,ACC000392,Opportunity 18513,Closed Won,30967.21,100.0,2023-12-30,2023-11-04,Social Media,Neukunde,3077
OPP00018514,,ACC000393,Opportunity 18514,Closed Lost,2379.99,0.0,2025-08-04,2025-04-01,Social Media,Bestandskunde - Upgrade,
OPP00018515,,ACC000794,Opportunity 18515,Closed Won,1507.55,100.0,2025-07-21,2025-03-11,Social Media,Bestandskunde - Zusatzprodukt,4879
OPP00018516,,ACC000237,Opportunity 18516,Closed Won,33832.15,100.0,2023-04-14,2022-11-01,Messe,Bestandskunde - Zusatzprodukt,650
